2024-11-12 @St Joseph's PA           83  Villanova                76            
2024-11-12 @Syracuse                 74  Colgate                  72            
2024-11-12 @TCU                      76  Texas St                 71            
2024-11-12 @Utah                     96  Queens NC                65            
2024-11-12 @Clemson                  75  E Kentucky               62            
2024-11-12  North Dakota             85  Dickinson St ND          54           Bismarck, ND 
2024-11-12  UC Riverside             70 @Cal Baptist              69            
2024-11-12 @UC San Diego             64  CS Sacramento            54            
2024-11-12 @Abilene Chr             101  McMurry                  55            
2024-11-12 @Colorado St              74  Denver                   65            
2024-11-12 @Siena                    74  American Univ            66            
2024-11-12 @East Carolina           110  Mt Olive                 73            
2024-11-12  Fairfield                62 @New Hampshire            56            
2024-11-12 @Fordham                  78  Binghamton               63            
2024-11-12 @Providence               60  Hampton                  51            
2024-11-12 @Arkansas St              80  Ark Little Rock          63            
2024-11-12 @Illinois St              85  Ohio                     75            
2024-11-12 @Incarnate Word           84  Prairie View             81            
2024-11-12 @IUPUI                    97  Goshen                   55            
2024-11-12  SIUE                     77 @Indiana St               72            
2024-11-12 @Xavier                   94  Jackson St               57            
2024-11-12  Loyola MD                68 @NJIT                     50            
2024-11-12 @Southern Miss           104  Loyola NO                65            
2024-11-12 @Miami OH                 88  MD E Shore               70            
2024-11-12 @N Illinois               79  Monmouth NJ              66            
